     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3900500 3010500  1 11 17   9.2  999 155  6.2 7  6.2  85    0    0 324 -362  2
3900500 3010500  1 11 18   9.2  999 159  6.0 8  6.1  84    0    0 329 -361  2
3900500 3010500  1 11 19   9.0  998 159  6.2 7  6.1  84    0    0 330 -360  2
3900500 3010500  1 11 20   9.3  998 154  6.1 7  6.1  84    0    0 324 -359  2
3900500 3010500  1 11 21   9.8  997 162  5.9 8  6.1  81    0    0 330 -358  2
3900500 3010500  1 11 22   9.8  997 160  5.1 8  6.1  79    0    0 336 -357  2
3900500 3010500  1 11 23   9.7  997 156  5.5 7  6.1  80    0    0 329 -356  2
3900500 3010500  1 11 24   9.8  996 162  5.5 7  6.0  79    0    0 321 -355  2
3900500 3010500  1 12  1   9.7  996 168  5.3 7  5.9  77    0    0 318 -355  2
3900500 3010500  1 12  2   9.2  996 157  5.4 8  5.7  77    0    0 322 -354  2
3900500 3010500  1 12  3   9.6  995 174  5.3 8  5.6  74    0    0 329 -354  2
3900500 3010500  1 12  4   9.3  995 183  4.7 8  5.5  74    0    0 329 -355  2
3900500 3010500  1 12  5   9.1  995 194  5.2 8  5.6  76    0    0 329 -354  2
3900500 3010500  1 12  6   9.0  995 203  5.9 7  5.8  79    0    0 322 -353  2
3900500 3010500  1 12  7   8.2  995 189  6.0 4  5.8  82    0    0 295 -350  2
3900500 3010500  1 12  8   8.1  995 188  6.3 5  5.6  82    0    0 279 -347  2
3900500 3010500  1 12  9   8.2  995 184  6.9 6  5.5  80    0    0 291 -345  2
3900500 3010500  1 12 10   7.9  996 201  8.3 8  5.3  78    0   13 307 -344  2
3900500 3010500  1 12 11   6.3  996 212  8.8 5  5.2  82   10   61 299 -344  2
3900500 3010500  1 12 12   6.3  997 209  9.4 6  5.1  85    2   69 287 -344  2
