Koordinatensystem : Lambert konform konisch
Rechtswert        : 3900500 Meter
Hochwert          : 3010500 Meter
Hoehenlage        : 2 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3900500 3010500  1 25 21  -1.8 1029  39  6.8 2  2.7  82    0    0 202 -307  1
3900500 3010500  1 25 22  -1.5 1029  42  6.9 2  2.8  84    0    0 207 -306  1
3900500 3010500  1 25 23  -1.1 1030  34  7.3 3  2.8  83    0    0 214 -305  1
3900500 3010500  1 25 24  -1.5 1031  42  6.9 3  2.8  83    0    0 217 -304  1
3900500 3010500  1 26  1  -1.3 1031  32  6.8 3  2.8  84    0    0 217 -303  1
3900500 3010500  1 26  2  -1.5 1031  31  6.8 0  2.9  85    0    0 201 -302  1
3900500 3010500  1 26  3  -1.3 1031  37  6.5 0  2.9  87    0    0 187 -302  1
3900500 3010500  1 26  4  -1.4 1031  35  6.8 1  2.9  87    0    0 191 -301  1
3900500 3010500  1 26  5  -1.3 1031  42  6.7 5  3.0  88    0    0 216 -301  1
3900500 3010500  1 26  6  -1.9 1031  43  5.1 6  2.9  88    0    0 240 -300  1
3900500 3010500  1 26  7  -2.3 1032  38  5.2 4  2.9  90    0    0 233 -299  1
3900500 3010500  1 26  8  -2.3 1032  32  4.7 3  2.9  92    0    0 218 -299  1
3900500 3010500  1 26  9  -2.2 1032  35  4.6 3  2.9  92    0    7 216 -298  1
3900500 3010500  1 26 10  -1.5 1032  27  4.7 2  3.0  92   27   51 216 -299  1
3900500 3010500  1 26 11  -1.1 1032  24  4.9 3  3.0  90   64   90 218 -301  1
3900500 3010500  1 26 12  -0.9 1032  27  4.2 4  3.0  88   80  117 228 -306  1
3900500 3010500  1 26 13  -0.5 1032  18  3.8 3  3.0  86  155  103 227 -311  1
3900500 3010500  1 26 14   0.0 1031   7  3.7 5  3.0  83   73  116 230 -313  1
3900500 3010500  1 26 15  -0.4 1031   1  3.8 7  3.0  80   14   81 243 -314  1
3900500 3010500  1 26 16  -0.8 1030  13  3.0 5  2.9  80   26   51 236 -312  1
3900500 3010500  1 26 17  -1.5 1029  19  2.4 3  2.8  83    5   14 215 -308  1
3900500 3010500  1 26 18  -2.0 1029  20  2.0 3  2.8  86    0    0 203 -304  1
3900500 3010500  1 26 19  -2.2 1029   3  1.6 6  2.8  88    0    0 213 -302  1
3900500 3010500  1 26 20  -1.8 1028 245  1.3 6  2.9  90    0    0 226 -302  1
3900500 3010500  1 26 21  -1.5 1027 191  1.3 7  3.0  90    0    0 233 -302  1
3900500 3010500  1 26 22  -1.6 1027 177  1.8 8  3.0  91    0    0 244 -301  1
3900500 3010500  1 26 23  -1.4 1027 201  1.9 8  3.1  92    0    0 249 -301  1
3900500 3010500  1 26 24  -1.3 1026 229  1.8 8  3.1  92    0    0 250 -301  1
3900500 3010500  1 27  1  -1.2 1025 224  2.3 6  3.1  92    0    0 245 -301  1
3900500 3010500  1 27  2  -1.1 1025 265  1.9 6  3.3  95    0    0 239 -303  1
3900500 3010500  1 27  3  -1.1 1024 158  2.3 8  3.4  98    0    0 250 -305  1
3900500 3010500  1 27  4  -1.3 1023 152  3.2 8  3.4  99    0    0 260 -306  1
3900500 3010500  1 27  5  -1.1 1022 166  4.3 8  3.4 100    0    0 261 -307  1
3900500 3010500  1 27  6  -1.2 1022 191  3.3 8  3.4 100    0    0 262 -308  1
3900500 3010500  1 27  7  -1.2 1021 181  3.1 8  3.4 100    0    0 264 -309  1
3900500 3010500  1 27  8  -1.5 1021 150  2.4 8  3.4 100    0    0 265 -310  1
3900500 3010500  1 27  9  -1.7 1021  57  1.3 8  3.3 100    0    4 266 -311  1
3900500 3010500  1 27 10  -1.2 1020  68  2.9 8  3.4 100    0   30 268 -311  1
3900500 3010500  1 27 11  -0.9 1020  30  1.9 8  3.5  99    0   60 270 -313  1
3900500 3010500  1 27 12  -0.8 1020  59  3.0 8  3.4  97    5   78 274 -316  1
3900500 3010500  1 27 13  -0.6 1020  58  3.2 8  3.3  93    0   78 277 -318  1
3900500 3010500  1 27 14  -0.7 1019  89  2.3 8  3.3  92    0   71 279 -319  1
3900500 3010500  1 27 15  -1.0 1019  98  2.3 7  3.3  92    5   58 275 -320  1
3900500 3010500  1 27 16  -1.3 1018  87  1.3 7  3.2  92   20   26 269 -319  1
3900500 3010500  1 27 17  -1.5 1018 350  1.4 8  3.1  92    0    8 272 -318  1
3900500 3010500  1 27 18  -1.5 1018 269  2.0 8  3.1  93    0    0 275 -315  1
3900500 3010500  1 27 19  -1.7 1017 203  1.9 7  3.2  94    0    0 269 -313  1
3900500 3010500  1 27 20  -1.8 1017 141  1.9 6  3.1  95    0    0 260 -311  1
3900500 3010500  1 27 21  -1.8 1017 183  2.6 8  3.2  95    0    0 265 -310  1
3900500 3010500  1 27 22  -1.9 1017 206  2.6 8  3.2  96    0    0 275 -309  1
3900500 3010500  1 27 23  -2.0 1016 205  2.5 8  3.2  96    0    0 275 -309  1
3900500 3010500  1 27 24  -2.0 1016 236  2.2 8  3.1  96    0    0 275 -309  1
3900500 3010500  1 28  1  -1.6 1016 195  2.1 8  3.2  96    0    0 276 -309  1
3900500 3010500  1 28  2  -1.7 1015 211  2.3 8  3.2  95    0    0 277 -310  1
3900500 3010500  1 28  3  -1.5 1015 225  2.4 8  3.2  96    0    0 278 -311  1
3900500 3010500  1 28  4  -1.3 1014 230  2.7 8  3.3  96    0    0 280 -312  1
3900500 3010500  1 28  5  -1.1 1014 183  2.6 8  3.3  96    0    0 281 -312  1
3900500 3010500  1 28  6  -1.1 1013 174  2.0 8  3.4  96    0    0 283 -312  1
3900500 3010500  1 28  7  -1.1 1013 158  2.1 8  3.4  97    0    0 284 -312  1
3900500 3010500  1 28  8  -1.5 1013 155  2.0 8  3.4  98    0    0 283 -312  1
3900500 3010500  1 28  9  -1.6 1013 144  2.8 8  3.4 100    0    8 283 -312  1
3900500 3010500  1 28 10  -1.3 1013 153  2.5 8  3.4 100    0   38 285 -312  1
3900500 3010500  1 28 11  -1.0 1014 175  2.6 8  3.5 100    0   52 288 -315  1
3900500 3010500  1 28 12  -0.8 1014 177  2.5 8  3.5 100    0   53 292 -318  1
3900500 3010500  1 28 13  -0.7 1014 161  2.5 8  3.5  98    0   43 294 -320  1
3900500 3010500  1 28 14  -0.5 1015 137  2.4 8  3.5  98    0   41 296 -322  1
3900500 3010500  1 28 15  -0.5 1015 132  3.0 8  3.5  97    0   31 296 -324  1
3900500 3010500  1 28 16  -0.7 1015 125  2.9 7  3.5  97    0   19 291 -324  1
3900500 3010500  1 28 17  -0.8 1016 127  2.2 8  3.5  97    0    5 290 -322  1
3900500 3010500  1 28 18  -0.9 1016 119  2.2 8  3.5  97    0    0 293 -321  1
3900500 3010500  1 28 19  -1.1 1017 108  2.0 8  3.4  98    0    0 292 -321  1
3900500 3010500  1 28 20  -1.3 1017  94  3.0 8  3.4  98    0    0 292 -321  1
3900500 3010500  1 28 21  -2.3 1018  88  3.4 8  3.3  99    0    0 291 -321  1
3900500 3010500  1 28 22  -2.4 1019  87  2.9 8  3.2  99    0    0 289 -321  1
3900500 3010500  1 28 23  -2.9 1019 106  2.9 8  3.1  99    0    0 288 -318  1
3900500 3010500  1 28 24  -4.1 1020 111  1.7 4  2.9 100    0    0 264 -315  1
3900500 3010500  1 29  1  -4.6 1020 186  2.6 8  2.7 100    0    0 259 -314  1
3900500 3010500  1 29  2  -4.6 1020 229  2.5 8  2.7 100    0    0 276 -314  1
3900500 3010500  1 29  3  -4.1 1021 217  2.9 8  2.7 100    0    0 275 -313  1
3900500 3010500  1 29  4  -3.3 1021 234  2.3 8  2.9 100    0    0 277 -312  1
3900500 3010500  1 29  5  -3.3 1021 231  1.8 8  2.9 100    0    0 279 -309  1
3900500 3010500  1 29  6  -3.0 1022 228  2.2 8  3.0 100    0    0 280 -306  1
3900500 3010500  1 29  7  -3.0 1022 221  2.2 8  3.0 100    0    0 280 -301  1
3900500 3010500  1 29  8  -2.4 1022 221  2.6 8  3.1 100    0    0 278 -297  1
3900500 3010500  1 29  9  -1.6 1022 220  3.4 7  3.2 100    0    4 272 -295  1
3900500 3010500  1 29 10  -1.2 1022 226  3.3 8  3.4  99    0   35 271 -295  1
3900500 3010500  1 29 11  -1.3 1023 228  3.8 8  3.4  99    0   55 276 -299  1
3900500 3010500  1 29 12  -1.2 1024 224  3.8 6  3.4  99    5   94 264 -305  1
3900500 3010500  1 29 13  -0.8 1024 223  3.5 7  3.4  98    3   92 256 -310  1
3900500 3010500  1 29 14  -0.6 1024 224  4.0 7  3.4  96    0   56 260 -314  1
3900500 3010500  1 29 15  -0.5 1024 226  4.6 6  3.4  96    0   61 255 -316  1
3900500 3010500  1 29 16  -0.4 1024 213  4.9 6  3.5  95    7   44 251 -315  1
3900500 3010500  1 29 17  -0.4 1023 210  5.7 7  3.5  95    2   12 256 -313  1
3900500 3010500  1 29 18  -0.5 1024 213  5.9 8  3.5  96    0    0 268 -312  1
3900500 3010500  1 29 19  -0.4 1023 219  6.1 8  3.5  97    0    0 277 -313  1
3900500 3010500  1 29 20  -0.2 1023 212  5.5 8  3.6  99    0    0 284 -315  1
3900500 3010500  1 29 21   0.0 1024 213  6.3 8  3.7  99    0    0 288 -315  1
3900500 3010500  1 29 22   0.2 1024 212  6.4 7  3.7  99    0    0 289 -316  1
3900500 3010500  1 29 23   0.5 1024 218  5.9 7  3.8  99    0    0 291 -317  1
3900500 3010500  1 29 24   0.8 1024 247  5.8 8  3.9  99    0    0 300 -319  1
3900500 3010500  1 30  1   1.6 1024 234  5.4 8  4.0  99    0    0 309 -324  1
3900500 3010500  1 30  2   1.7 1024 240  6.7 8  4.1  98    0    0 312 -331  1
3900500 3010500  1 30  3   2.3 1023 248  6.0 6  4.3  99    0    0 307 -334  1
3900500 3010500  1 30  4   2.8 1024 250  5.2 8  4.5  99    0    0 308 -337  1
3900500 3010500  1 30  5   3.6 1023 269  5.1 8  4.7  99    0    0 321 -339  1
3900500 3010500  1 30  6   4.3 1023 292  6.0 8  4.9  98    0    0 324 -339  1
3900500 3010500  1 30  7   4.5 1023 299  5.8 8  5.0  97    0    0 327 -339  1
3900500 3010500  1 30  8   4.5 1023 301  5.7 8  4.9  95    0    0 329 -339  1
3900500 3010500  1 30  9   4.8 1024 300  6.1 8  4.9  94    0    5 332 -339  1
3900500 3010500  1 30 10   4.7 1024 285  6.1 8  5.0  94    0   43 333 -339  1
3900500 3010500  1 30 11   5.1 1024 291  5.8 7  5.1  96    7   90 328 -340  1
3900500 3010500  1 30 12   5.7 1024 295  7.3 7  5.3  97    2   96 324 -342  1
3900500 3010500  1 30 13   6.2 1024 296  8.9 8  5.5  96    0   65 331 -344  1
3900500 3010500  1 30 14   5.7 1024 294  8.7 7  5.4  95    1   84 331 -345  1
3900500 3010500  1 30 15   5.7 1024 294  8.7 7  5.3  94    2   73 326 -346  1
3900500 3010500  1 30 16   5.6 1024 291  8.7 7  5.2  93    0   24 328 -345  1
3900500 3010500  1 30 17   5.4 1024 291  9.0 6  5.1  92    0    4 322 -345  1
3900500 3010500  1 30 18   5.0 1024 285  9.3 7  5.0  92    0    0 321 -344  1
3900500 3010500  1 30 19   5.2 1024 284  9.6 8  5.0  93    0    0 332 -343  1
3900500 3010500  1 30 20   5.2 1024 282  9.9 8  5.0  93    0    0 338 -343  1
3900500 3010500  1 30 21   5.2 1023 283  9.8 8  5.0  93    0    0 338 -343  1
3900500 3010500  1 30 22   5.2 1023 281  9.8 8  5.1  93    0    0 339 -344  1
3900500 3010500  1 30 23   5.1 1023 283 10.2 5  5.0  92    0    0 324 -344  1
3900500 3010500  1 30 24   4.6 1023 277  9.6 5  4.9  92    0    0 307 -344  1
3900500 3010500  1 31  1   4.5 1022 280 10.3 5  4.8  93    0    0 307 -345  1
3900500 3010500  1 31  2   4.9 1022 284 11.1 7  4.9  94    0    0 318 -345  1
3900500 3010500  1 31  3   5.1 1021 286 10.4 8  5.2  96    0    0 336 -345  1
3900500 3010500  1 31  4   5.2 1021 284 10.8 8  5.3  97    0    0 342 -346  1
3900500 3010500  1 31  5   5.1 1021 281 11.3 8  5.3  97    0    0 342 -347  1
3900500 3010500  1 31  6   5.4 1020 279 12.1 8  5.2  96    0    0 342 -348  1
3900500 3010500  1 31  7   5.2 1019 279 11.3 8  5.3  96    0    0 338 -349  1
3900500 3010500  1 31  8   5.1 1019 279 10.7 8  5.3  97    0    0 335 -349  1
3900500 3010500  1 31  9   5.3 1018 286 11.1 8  5.4  98    0    5 336 -349  1
3900500 3010500  1 31 10   5.7 1018 291 11.9 8  5.5  98    0   17 338 -348  1
3900500 3010500  1 31 11   6.0 1018 293 11.4 8  5.6  97    0   31 340 -348  1
3900500 3010500  1 31 12   5.8 1017 290 10.2 8  5.6  97    0   39 340 -348  1
3900500 3010500  1 31 13   5.4 1017 300 10.2 8  5.3  94    0   38 338 -348  1
3900500 3010500  1 31 14   5.2 1017 308  9.9 8  5.0  91    0   42 335 -348  1
3900500 3010500  1 31 15   5.0 1016 309  9.1 7  4.8  89    0   56 327 -347  1
3900500 3010500  1 31 16   4.7 1016 312  8.5 4  4.5  85   32   80 300 -347  1
3900500 3010500  1 31 17   4.4 1016 312 10.1 5  4.4  84    3   17 283 -344  1
3900500 3010500  1 31 18   4.1 1016 316 10.1 5  4.3  84    0    0 286 -341  1
3900500 3010500  1 31 19   4.0 1016 314 11.0 5  4.3  86    0    0 284 -337  1
3900500 3010500  1 31 20   4.0 1016 318  9.6 5  4.3  86    0    0 283 -335  1
3900500 3010500  1 31 21   4.1 1016 315 10.0 3  4.3  86    0    0 270 -334  1
3900500 3010500  1 31 22   4.0 1016 307 10.8 4  4.3  86    0    0 262 -333  1
3900500 3010500  1 31 23   4.1 1016 315 10.4 6  4.3  85    0    0 280 -334  1
3900500 3010500  1 31 24   3.9 1016 312 10.5 4  4.3  85    0    0 281 -334  1
3900500 3010500  2  1  1   3.7 1016 325 12.9 7  4.2  85    0    0 302 -335  1
3900500 3010500  2  1  2   3.8 1016 325 12.0 8  4.2  84    0    0 309 -335  1
3900500 3010500  2  1  3   3.5 1016 339 13.4 4  4.1  82    0    0 290 -333  1
3900500 3010500  2  1  4   2.9 1016 339 11.8 2  3.9  83    0    0 255 -332  1
3900500 3010500  2  1  5   3.0 1017 336 10.6 1  3.9  84    0    0 239 -328  1
3900500 3010500  2  1  6   2.9 1018 342 10.3 1  4.0  85    0    0 234 -326  1
3900500 3010500  2  1  7   2.9 1018 340  8.3 0  4.0  85    0    0 229 -325  1
3900500 3010500  2  1  8   2.7 1019 331  8.3 0  4.0  87    0    0 224 -323  1
3900500 3010500  2  1  9   2.8 1020 326  8.0 0  4.1  88    0   15 223 -323  1
3900500 3010500  2  1 10   3.7 1021 332  8.4 1  4.1  87   31   70 229 -324  1
3900500 3010500  2  1 11   4.4 1021 330  7.7 1  4.2  84  122   86 237 -328  1
3900500 3010500  2  1 12   4.8 1022 327  6.6 2  4.2  81  152  111 244 -333  1
3900500 3010500  2  1 13   5.1 1023 317  8.0 1  4.2  79  194  104 246 -337  1
3900500 3010500  2  1 14   5.1 1023 322  8.9 1  4.3  79  209   82 241 -340  1
3900500 3010500  2  1 15   5.0 1023 313  9.2 1  4.3  79  115  100 237 -340  1
3900500 3010500  2  1 16   4.5 1023 315  9.4 1  4.3  81   65   65 235 -339  1
3900500 3010500  2  1 17   3.6 1024 318 10.4 1  4.2  84    8   27 234 -336  1
3900500 3010500  2  1 18   3.2 1024 320  8.7 0  4.2  87    0    0 228 -332  1
3900500 3010500  2  1 19   3.2 1024 316  8.0 2  4.2  88    0    0 233 -331  1
3900500 3010500  2  1 20   3.2 1024 315  8.4 3  4.2  88    0    0 246 -331  1
3900500 3010500  2  1 21   3.8 1024 307  7.8 3  4.2  88    0    0 251 -333  1
3900500 3010500  2  1 22   4.1 1025 307  8.7 7  4.3  87    0    0 272 -335  1
3900500 3010500  2  1 23   4.2 1024 310  7.5 6  4.3  86    0    0 289 -338  1
3900500 3010500  2  1 24   3.9 1024 316 10.3 6  4.4  88    0    0 286 -338  1
3900500 3010500  2  2  1   4.5 1024 320  8.8 8  4.5  88    0    0 298 -338  1
3900500 3010500  2  2  2   4.5 1024 318  6.5 8  4.6  88    0    0 312 -339  1
3900500 3010500  2  2  3   4.5 1024 319  9.4 8  4.6  89    0    0 315 -340  1
3900500 3010500  2  2  4   4.6 1024 313  9.3 8  4.9  94    0    0 319 -342  1
3900500 3010500  2  2  5   4.9 1024 308  9.9 8  5.1  97    0    0 324 -344  1
3900500 3010500  2  2  6   5.0 1023 315 11.2 8  5.2  97    0    0 328 -345  1
3900500 3010500  2  2  7   4.8 1023 314  9.4 8  5.2  97    0    0 330 -347  1
3900500 3010500  2  2  8   4.6 1023 313  8.8 8  5.1  98    0    0 330 -347  1
3900500 3010500  2  2  9   4.7 1023 309  8.3 8  5.1  97    0    9 331 -347  1
3900500 3010500  2  2 10   4.9 1023 310  7.6 8  5.1  96    4   58 331 -347  1
3900500 3010500  2  2 11   4.9 1023 309  7.7 8  5.1  96    0   60 331 -347  1
3900500 3010500  2  2 12   5.0 1023 310  8.5 8  5.1  95    0   65 331 -348  1
3900500 3010500  2  2 13   5.2 1023 307  9.1 7  5.1  94    0   73 327 -349  1
3900500 3010500  2  2 14   5.5 1023 308  9.5 6  5.0  91    0   88 315 -349  1
3900500 3010500  2  2 15   5.6 1023 309  9.4 5  5.0  90   56   92 304 -348  1
3900500 3010500  2  2 16   5.6 1023 302 10.2 5  5.1  90    8   61 297 -347  1
3900500 3010500  2  2 17   5.4 1023 308 10.3 4  5.0  91   25   19 290 -346  1
3900500 3010500  2  2 18   5.4 1023 311 10.0 6  5.1  92    0    0 295 -345  1
3900500 3010500  2  2 19   5.5 1023 308 10.0 7  5.1  92    0    0 311 -343  1
3900500 3010500  2  2 20   5.4 1024 311 10.0 8  5.1  92    0    0 322 -342  1
3900500 3010500  2  2 21   5.5 1024 309  8.9 8  5.0  90    0    0 327 -340  1
3900500 3010500  2  2 22   5.2 1024 311  8.2 8  5.0  90    0    0 327 -338  1
3900500 3010500  2  2 23   5.0 1025 304  7.2 8  5.0  92    0    0 327 -336  1
3900500 3010500  2  2 24   5.0 1025 312  6.7 8  4.9  92    0    0 326 -335  1
3900500 3010500  2  3  1   4.6 1025 321  6.9 8  4.9  93    0    0 326 -335  1
3900500 3010500  2  3  2   4.5 1025 321  6.2 7  4.9  94    0    0 318 -334  1
3900500 3010500  2  3  3   4.1 1026 325  5.8 6  4.9  95    0    0 304 -333  1
3900500 3010500  2  3  4   3.3 1026 338  4.3 4  4.8  98    0    0 284 -332  1
3900500 3010500  2  3  5   2.8 1026 337  3.9 4  4.6  98    0    0 271 -330  1
3900500 3010500  2  3  6   2.4 1027 335  3.8 5  4.4  97    0    0 276 -328  1
3900500 3010500  2  3  7   2.2 1028 347  3.9 4  4.3  98    0    0 276 -326  1
3900500 3010500  2  3  8   2.0 1028 350  3.4 4  4.3  99    0    0 271 -322  1
3900500 3010500  2  3  9   1.7 1029 344  2.8 6  4.3 100    0    9 280 -320  1
3900500 3010500  2  3 10   0.8 1030 326  2.6 6  4.1 100    1   62 289 -320  1
3900500 3010500  2  3 11   1.0 1030 335  1.8 7  4.0 100    0   85 293 -322  1
3900500 3010500  2  3 12   1.6 1031 324  1.7 8  4.1 100    0   91 306 -330  1
3900500 3010500  2  3 13   2.0 1031 286  2.2 7  4.2 100    0   80 308 -337  1
3900500 3010500  2  3 14   2.6 1031 303  1.6 6  4.4 100    0   72 298 -341  1
3900500 3010500  2  3 15   3.3 1031 270  1.5 4  4.6 100    3  108 282 -340  1
3900500 3010500  2  3 16   4.0 1031 260  2.0 6  4.8  98    0   44 282 -337  1
3900500 3010500  2  3 17   4.1 1031 276  2.4 7  4.8  96    0   11 295 -331  1
3900500 3010500  2  3 18   4.0 1032 244  2.7 7  4.8  97    0    0 296 -324  1
3900500 3010500  2  3 19   4.1 1032 248  2.7 8  4.9  98    0    0 300 -320  1
3900500 3010500  2  3 20   4.5 1032 274  2.5 8  5.0  99    0    0 305 -320  1
3900500 3010500  2  3 21   4.6 1032 264  2.6 8  5.2 100    0    0 308 -319  1
3900500 3010500  2  3 22   4.3 1032 272  2.9 7  5.1 100    0    0 303 -318  1
3900500 3010500  2  3 23   4.6 1032 251  3.2 7  5.1 100    0    0 299 -319  1
3900500 3010500  2  3 24   4.6 1032 254  3.6 8  5.2 100    0    0 306 -320  1
3900500 3010500  2  4  1   4.8 1032 263  3.9 8  5.2 100    0    0 310 -320  1
3900500 3010500  2  4  2   4.9 1032 251  3.7 8  5.3 100    0    0 310 -320  1
3900500 3010500  2  4  3   4.8 1032 252  3.3 6  5.2  99    0    0 300 -321  1
3900500 3010500  2  4  4   4.7 1032 249  3.5 5  5.2  99    0    0 284 -323  1
3900500 3010500  2  4  5   4.5 1032 239  3.6 7  5.1  99    0    0 287 -324  1
3900500 3010500  2  4  6   4.4 1032 237  3.5 8  5.1  99    0    0 300 -325  1
3900500 3010500  2  4  7   4.5 1032 231  3.0 8  5.1  99    0    0 305 -327  1
3900500 3010500  2  4  8   4.4 1032 207  2.8 8  5.0  97    0    0 306 -328  1
3900500 3010500  2  4  9   4.4 1032 194  3.7 8  4.9  97    0    6 307 -329  1
3900500 3010500  2  4 10   5.0 1032 202  3.8 7  5.0  97    0   57 305 -331  1
3900500 3010500  2  4 11   5.5 1032 206  4.0 7  5.2  95    0   77 302 -335  1
3900500 3010500  2  4 12   5.9 1032 211  4.2 7  5.2  93    0   73 303 -341  1
3900500 3010500  2  4 13   6.1 1032 219  4.6 7  5.2  92    0   79 303 -345  1
3900500 3010500  2  4 14   6.3 1032 215  4.4 7  5.2  90    0   81 303 -348  1
3900500 3010500  2  4 15   6.5 1031 210  4.8 7  5.2  89    0   70 305 -349  1
3900500 3010500  2  4 16   6.5 1031 209  4.8 7  5.2  87    0   32 306 -349  1
3900500 3010500  2  4 17   6.2 1030 198  4.0 7  5.1  87    0    7 305 -348  1
3900500 3010500  2  4 18   5.9 1030 194  3.4 6  5.1  89    0    0 301 -346  1
3900500 3010500  2  4 19   5.6 1030 188  4.0 8  5.1  91    0    0 306 -344  1
3900500 3010500  2  4 20   5.4 1030 192  3.6 8  5.1  92    0    0 317 -343  1
3900500 3010500  2  4 21   5.2 1030 184  3.6 8  5.1  93    0    0 315 -342  1
3900500 3010500  2  4 22   5.1 1030 177  4.5 8  5.0  93    0    0 313 -342  1
3900500 3010500  2  4 23   4.9 1029 175  3.9 8  4.9  93    0    0 311 -341  1
3900500 3010500  2  4 24   4.8 1029 174  4.4 8  4.9  93    0    0 310 -340  1
3900500 3010500  2  5  1   4.7 1029 172  4.6 6  4.9  93    0    0 296 -340  1
3900500 3010500  2  5  2   4.6 1029 171  4.3 7  4.9  94    0    0 289 -339  1
3900500 3010500  2  5  3   4.5 1028 176  4.0 8  4.9  94    0    0 300 -337  1
3900500 3010500  2  5  4   4.4 1028 174  3.5 8  4.8  94    0    0 302 -335  1
3900500 3010500  2  5  5   4.2 1028 174  3.6 8  4.8  94    0    0 296 -331  1
3900500 3010500  2  5  6   3.9 1027 177  4.4 7  4.6  93    0    0 286 -327  1
3900500 3010500  2  5  7   3.2 1027 169  4.0 6  4.4  92    0    0 271 -323  1
3900500 3010500  2  5  8   2.6 1027 168  4.6 5  4.2  90    0    0 259 -320  1
3900500 3010500  2  5  9   2.4 1027 161  4.6 5  3.9  88    1   18 252 -320  1
3900500 3010500  2  5 10   2.9 1027 158  4.8 2  3.7  82   60   63 238 -319  1
3900500 3010500  2  5 11   3.8 1027 158  5.4 3  3.5  74  145   84 230 -321  1
3900500 3010500  2  5 12   4.8 1026 151  5.6 2  3.5  68  203   95 230 -327  1
3900500 3010500  2  5 13   5.3 1026 148  6.8 1  3.4  64  230   96 224 -334  1
3900500 3010500  2  5 14   5.6 1025 137  6.3 2  3.3  60  223   91 223 -338  1
3900500 3010500  2  5 15   5.9 1025 132  6.3 2  3.3  58  177   80 227 -339  1
3900500 3010500  2  5 16   5.6 1024 129  6.1 1  3.1  56  110   57 222 -336  1
3900500 3010500  2  5 17   4.1 1023 134  4.9 2  2.9  56   28   28 219 -330  1
3900500 3010500  2  5 18   2.7 1023 131  4.0 2  2.8  59    0    2 218 -323  1
3900500 3010500  2  5 19   1.9 1024 126  4.2 0  2.8  64    0    0 210 -319  1
3900500 3010500  2  5 20   1.3 1024 123  4.7 0  2.9  68    0    0 206 -317  1
3900500 3010500  2  5 21   0.8 1024 133  5.0 0  2.8  70    0    0 206 -315  1
3900500 3010500  2  5 22   0.2 1024 135  4.9 1  2.9  74    0    0 210 -314  1
3900500 3010500  2  5 23  -0.2 1025 135  5.1 1  2.9  78    0    0 212 -313  1
3900500 3010500  2  5 24  -0.6 1025 138  5.0 0  2.9  80    0    0 209 -313  1
3900500 3010500  2  6  1  -0.8 1025 138  4.6 0  2.9  81    0    0 207 -312  1
3900500 3010500  2  6  2  -1.0 1026 139  5.0 0  2.8  81    0    0 206 -311  1
3900500 3010500  2  6  3  -1.3 1026 136  4.7 0  2.8  82    0    0 205 -310  1
3900500 3010500  2  6  4  -1.5 1026 132  4.6 2  2.8  82    0    0 207 -308  1
3900500 3010500  2  6  5  -1.9 1027 134  4.4 3  2.8  83    0    0 213 -307  1
3900500 3010500  2  6  6  -2.0 1027 133  4.6 1  2.7  83    0    0 209 -305  1
3900500 3010500  2  6  7  -2.5 1027 130  4.2 2  2.6  84    0    0 205 -304  1
3900500 3010500  2  6  8  -2.8 1027 132  4.0 2  2.6  85    0    0 208 -303  1
3900500 3010500  2  6  9  -2.9 1028 127  4.5 2  2.6  86    2   18 208 -303  1
3900500 3010500  2  6 10  -2.0 1028 130  5.1 3  2.6  84   62   64 212 -304  1
3900500 3010500  2  6 11  -1.4 1029 124  4.9 3  2.6  79  145   86 215 -309  1
3900500 3010500  2  6 12  -0.7 1029 120  5.0 3  2.6  75  194  102 215 -314  1
3900500 3010500  2  6 13  -0.4 1029 120  4.9 2  2.6  73  221  104 213 -319  1
