Koordinatensystem : Lambert konform konisch
Rechtswert        : 4174500 Meter
Hochwert          : 2863500 Meter
Hoehenlage        : 43 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4174500 2863500  1 27 18   2.5 1016 257  6.3 8  3.9  87    0    0 310 -326  1
4174500 2863500  1 27 19   2.3 1016 254  6.5 7  3.9  87    0    0 302 -325  1
4174500 2863500  1 27 20   2.1 1016 255  6.7 7  3.9  88    0    0 296 -323  1
4174500 2863500  1 27 21   2.0 1015 255  5.8 7  3.9  89    0    0 293 -320  1
4174500 2863500  1 27 22   2.2 1015 256  6.7 7  3.9  88    0    0 292 -317  1
4174500 2863500  1 27 23   2.4 1015 263  6.4 7  3.9  86    0    0 290 -315  1
4174500 2863500  1 27 24   2.2 1014 264  6.4 7  3.8  85    0    0 289 -313  1
4174500 2863500  1 28  1   2.2 1014 257  5.9 8  3.8  85    0    0 292 -312  1
4174500 2863500  1 28  2   2.4 1013 253  5.8 8  3.7  84    0    0 296 -311  1
4174500 2863500  1 28  3   2.1 1013 246  5.6 8  3.7  82    0    0 294 -309  1
4174500 2863500  1 28  4   2.0 1012 250  5.2 8  3.6  82    0    0 292 -308  1
4174500 2863500  1 28  5   1.9 1012 249  5.3 8  3.6  82    0    0 290 -308  1
4174500 2863500  1 28  6   1.8 1011 254  6.0 8  3.5  82    0    0 290 -307  1
4174500 2863500  1 28  7   1.6 1011 253  6.3 8  3.5  82    0    0 290 -305  1
4174500 2863500  1 28  8   1.6 1011 254  6.3 8  3.5  82    0    0 291 -304  1
4174500 2863500  1 28  9   1.8 1010 251  6.0 8  3.5  81    0    4 292 -303  1
4174500 2863500  1 28 10   1.9 1010 246  6.8 8  3.4  79    0   19 293 -304  1
4174500 2863500  1 28 11   2.2 1010 251  5.8 7  3.4  77    0   55 289 -307  1
4174500 2863500  1 28 12   2.2 1010 253  6.3 8  3.3  75    0   78 290 -312  1
4174500 2863500  1 28 13   2.1 1009 249  5.9 8  3.2  73    0   87 297 -316  1
4174500 2863500  1 28 14   1.8 1008 247  5.9 8  3.1  72    0   43 298 -318  1
4174500 2863500  1 28 15   1.7 1008 240  5.3 8  3.1  72    0   25 300 -321  1
4174500 2863500  1 28 16   1.7 1008 231  5.3 8  3.1  72    0   37 301 -322  1
4174500 2863500  1 28 17   1.4 1007 230  5.1 8  3.2  74    4    7 303 -322  1
4174500 2863500  1 28 18   2.1 1007 225  5.4 8  3.3  75    0    0 305 -321  1
4174500 2863500  1 28 19   2.3 1006 225  6.0 8  3.3  73    0    0 309 -321  1
4174500 2863500  1 28 20   2.5 1006 229  6.7 8  3.3  72    0    0 310 -321  1
4174500 2863500  1 28 21   2.1 1005 233  5.7 8  3.3  74    0    0 311 -320  1
4174500 2863500  1 28 22   1.3 1005 227  5.0 8  3.4  80    0    0 310 -321  1
4174500 2863500  1 28 23   1.1 1004 223  5.4 8  3.5  83    0    0 310 -322  1
4174500 2863500  1 28 24   1.5 1003 222  5.7 8  3.4  80    0    0 311 -323  1
4174500 2863500  1 29  1   1.3 1003 220  6.1 8  3.4  80    0    0 312 -323  1
4174500 2863500  1 29  2   1.2 1002 219  5.6 8  3.6  85    0    0 312 -324  1
4174500 2863500  1 29  3   1.6 1001 215  5.5 8  3.8  88    0    0 313 -324  1
4174500 2863500  1 29  4   2.2 1000 216  5.9 8  3.9  88    0    0 315 -324  1
4174500 2863500  1 29  5   2.5  999 211  6.1 8  4.0  87    0    0 316 -325  1
4174500 2863500  1 29  6   3.2  997 218  6.4 8  4.0  84    0    0 318 -326  1
4174500 2863500  1 29  7   2.7  996 214  7.2 8  4.1  87    0    0 319 -326  1
4174500 2863500  1 29  8   3.0  995 206  6.3 8  4.3  91    0    0 319 -326  1
4174500 2863500  1 29  9   3.2  994 206  7.4 8  4.4  91    0    4 321 -327  1
4174500 2863500  1 29 10   3.4  992 211  8.0 7  4.5  92    0   20 316 -328  1
4174500 2863500  1 29 11   3.7  990 210  8.5 7  4.6  92    0   28 311 -328  1
4174500 2863500  1 29 12   3.8  989 211  7.9 8  4.7  92    0   35 318 -329  1
4174500 2863500  1 29 13   3.9  987 220  7.6 8  4.8  93    0   38 325 -330  1
4174500 2863500  1 29 14   4.3  985 224  8.2 7  4.9  93    0   31 319 -332  1
4174500 2863500  1 29 15   4.6  984 234  8.3 8  5.1  94    0   18 321 -333  1
4174500 2863500  1 29 16   6.0  984 232  8.6 8  5.3  94    0   11 333 -335  1
4174500 2863500  1 29 17   7.1  983 237  7.9 8  5.6  90    0    1 337 -336  1
4174500 2863500  1 29 18   6.6  983 235  8.7 8  5.8  91    0    0 338 -339  1
4174500 2863500  1 29 19   7.4  983 262  9.5 8  5.8  90    0    0 336 -342  1
4174500 2863500  1 29 20   7.6  983 262 11.8 6  5.6  84    0    0 321 -345  1
4174500 2863500  1 29 21   6.4  984 273 10.7 6  5.3  82    0    0 302 -346  1
4174500 2863500  1 29 22   6.4  984 271  8.0 5  5.1  82    0    0 293 -338  1
4174500 2863500  1 29 23   7.2  984 263  8.6 5  4.9  78    0    0 286 -331  1
4174500 2863500  1 29 24   6.6  984 253  7.4 5  4.7  75    0    0 283 -329  1
4174500 2863500  1 30  1   6.6  984 270  8.8 5  4.7  75    0    0 277 -329  1
4174500 2863500  1 30  2   6.5  984 269  9.0 4  4.4  71    0    0 265 -329  1
4174500 2863500  1 30  3   5.8  985 280 10.4 5  4.2  70    0    0 265 -328  1
4174500 2863500  1 30  4   5.3  986 280 10.1 4  4.3  74    0    0 266 -326  1
4174500 2863500  1 30  5   5.6  987 275  9.9 3  4.1  71    0    0 253 -325  1
4174500 2863500  1 30  6   5.3  988 272 10.1 3  3.9  68    0    0 245 -325  1
4174500 2863500  1 30  7   4.5  989 275 10.4 6  3.9  71    0    0 263 -325  1
4174500 2863500  1 30  8   4.8  990 271 10.6 7  3.9  73    0    0 287 -324  1
4174500 2863500  1 30  9   4.9  992 282 11.4 7  3.9  71   10   19 292 -322  1
4174500 2863500  1 30 10   5.2  994 279 11.4 3  4.0  71   58   67 269 -322  1
4174500 2863500  1 30 11   5.0  995 286 13.5 4  3.9  71   30  108 252 -324  1
4174500 2863500  1 30 12   5.1  997 288 12.4 4  3.8  70   96  136 258 -326  1
4174500 2863500  1 30 13   5.7  999 280 12.5 2  3.9  69  186  126 246 -327  1
4174500 2863500  1 30 14   5.6 1000 298 10.6 2  3.8  66  157  123 232 -328  1
4174500 2863500  1 30 15   6.1 1001 280 11.2 2  3.7  63   94  106 233 -328  1
4174500 2863500  1 30 16   6.2 1003 289  8.7 2  3.6  60   23   62 235 -326  1
4174500 2863500  1 30 17   5.5 1004 283  7.2 3  3.4  58    3   14 240 -324  1
4174500 2863500  1 30 18   4.4 1005 272  5.9 3  3.3  60    0    0 243 -321  1
4174500 2863500  1 30 19   3.5 1006 267  4.9 4  3.3  65    0    0 248 -320  1
4174500 2863500  1 30 20   2.7 1006 254  3.6 6  3.4  71    0    0 264 -320  1
4174500 2863500  1 30 21   3.5 1006 241  3.8 8  3.6  76    0    0 288 -320  1
4174500 2863500  1 30 22   3.6 1006 213  3.8 8  3.8  78    0    0 302 -321  1
4174500 2863500  1 30 23   3.7 1005 199  4.0 8  3.9  79    0    0 304 -320  1
4174500 2863500  1 30 24   3.6 1004 191  3.6 8  4.1  83    0    0 310 -319  1
4174500 2863500  1 31  1   3.3 1003 182  5.2 8  4.5  91    0    0 316 -318  1
4174500 2863500  1 31  2   4.2 1001 220  6.3 8  4.8  96    0    0 321 -319  1
4174500 2863500  1 31  3   7.0  999 250  8.6 8  5.6  97    0    0 331 -324  1
4174500 2863500  1 31  4   8.9  999 263 11.2 8  6.3  93    0    0 341 -334  1
4174500 2863500  1 31  5   9.1  998 264 11.5 8  6.4  88    0    0 346 -344  1
4174500 2863500  1 31  6   9.3  998 260 11.5 8  6.1  83    0    0 347 -349  1
4174500 2863500  1 31  7   9.4  997 260 11.4 7  5.9  79    0    0 340 -350  1
4174500 2863500  1 31  8   8.7  997 261 11.9 8  5.8  79    0    0 339 -350  1
4174500 2863500  1 31  9   8.9  998 271 11.3 8  5.9  83    1   14 346 -350  1
4174500 2863500  1 31 10   8.7  999 274 11.3 7  6.1  85    5   55 338 -350  1
4174500 2863500  1 31 11   9.5 1000 283 10.6 6  6.0  82   54  108 324 -351  1
4174500 2863500  1 31 12  10.0 1002 281 12.7 7  5.5  73   28  131 325 -351  1
4174500 2863500  1 31 13  10.2 1003 290 13.4 5  5.0  65  109  142 319 -353  1
4174500 2863500  1 31 14  10.2 1004 295 12.0 4  4.7  60  171  112 301 -354  1
4174500 2863500  1 31 15   9.8 1006 302 11.2 3  4.5  59  117   96 289 -355  1
4174500 2863500  1 31 16   9.1 1008 298 10.8 2  4.3  58   56   62 273 -353  1
4174500 2863500  1 31 17   8.5 1009 286  8.0 3  4.3  60    6   15 270 -349  1
4174500 2863500  1 31 18   7.2 1011 277  6.6 2  4.3  65    0    0 266 -344  1
4174500 2863500  1 31 19   6.8 1012 278  6.3 1  4.3  68    0    0 249 -341  1
4174500 2863500  1 31 20   6.1 1013 264  5.1 2  4.3  72    0    0 238 -340  1
4174500 2863500  1 31 21   5.7 1014 255  4.5 4  4.4  76    0    0 249 -340  1
4174500 2863500  1 31 22   5.5 1015 246  4.1 5  4.4  79    0    0 277 -342  1
4174500 2863500  1 31 23   5.0 1015 248  4.5 6  4.4  81    0    0 303 -347  1
4174500 2863500  1 31 24   4.4 1015 256  5.2 7  4.3  83    0    0 320 -351  1
4174500 2863500  2  1  1   3.6 1006 270  5.9 7  4.1  85    0    0 293 -315  1
4174500 2863500  2  1  2   2.8 1006 283  6.3 7  4.0  86    0    0 294 -315  1
4174500 2863500  2  1  3   2.1 1006 294  6.5 7  3.9  87    0    0 294 -315  1
4174500 2863500  2  1  4   2.0 1006 297  6.3 6  3.9  87    0    0 293 -314  1
4174500 2863500  2  1  5   1.9 1006 299  6.2 5  3.8  87    0    0 292 -313  1
4174500 2863500  2  1  6   1.7 1007 305  6.0 4  3.8  87    0    0 274 -312  1
4174500 2863500  2  1  7   1.3 1007 300  5.8 1  3.6  85    0    0 240 -311  1
4174500 2863500  2  1  8   0.6 1008 298  6.2 1  3.5  86    0    0 222 -310  1
4174500 2863500  2  1  9   0.9 1009 295  6.0 0  3.5  86   19   28 216 -310  1
4174500 2863500  2  1 10   1.9 1010 298  7.0 0  3.5  82  100   63 211 -309  1
4174500 2863500  2  1 11   3.0 1011 310  6.8 1  3.5  77  184   83 219 -311  1
4174500 2863500  2  1 12   4.0 1012 314  6.8 1  3.5  72  232   97 228 -314  1
4174500 2863500  2  1 13   4.4 1012 314  6.4 2  3.5  68  233  109 234 -317  1
4174500 2863500  2  1 14   5.0 1013 306  7.0 2  3.5  66  181  120 240 -318  1
4174500 2863500  2  1 15   5.5 1013 308  7.1 2  3.5  63  125  107 240 -319  1
4174500 2863500  2  1 16   4.8 1014 304  6.3 1  3.4  62   51   75 234 -318  1
4174500 2863500  2  1 17   3.5 1014 300  5.7 1  3.3  65    2   24 227 -317  1
4174500 2863500  2  1 18   2.2 1015 303  5.2 0  3.3  71    0    0 220 -315  1
4174500 2863500  2  1 19   1.5 1015 293  5.2 0  3.3  76    0    0 213 -313  1
4174500 2863500  2  1 20   1.3 1016 289  4.7 0  3.3  78    0    0 211 -312  1
4174500 2863500  2  1 21   1.0 1016 293  5.1 0  3.3  80    0    0 207 -310  1
4174500 2863500  2  1 22   0.4 1017 291  5.2 1  3.3  83    0    0 211 -309  1
4174500 2863500  2  1 23  -0.1 1017 287  4.3 1  3.3  86    0    0 216 -309  1
4174500 2863500  2  1 24  -0.4 1017 279  4.3 1  3.3  89    0    0 215 -308  1
4174500 2863500  2  2  1  -0.8 1017 280  4.7 4  3.3  92    0    0 227 -308  1
4174500 2863500  2  2  2  -0.6 1017 281  5.4 4  3.4  95    0    0 242 -307  1
4174500 2863500  2  2  3  -0.5 1017 277  5.3 5  3.5  96    0    0 249 -307  1
4174500 2863500  2  2  4  -0.5 1017 283  4.9 7  3.6  98    0    0 268 -307  1
4174500 2863500  2  2  5  -0.1 1017 283  5.0 7  3.6  98    0    0 283 -306  1
4174500 2863500  2  2  6   0.1 1017 290  4.9 8  3.7  98    0    0 291 -307  1
4174500 2863500  2  2  7   0.4 1016 294  4.6 8  3.7  96    0    0 298 -307  1
4174500 2863500  2  2  8   0.3 1016 285  4.2 8  3.7  96    0    0 299 -307  1
4174500 2863500  2  2  9   0.5 1016 278  3.8 8  3.8  97    0   17 300 -307  1
4174500 2863500  2  2 10   0.8 1016 269  3.4 8  3.9  97    0   60 303 -309  1
4174500 2863500  2  2 11   1.4 1016 272  3.4 7  3.9  96    1   94 299 -313  1
4174500 2863500  2  2 12   2.0 1016 280  3.9 7  4.0  93    0   72 296 -316  1
4174500 2863500  2  2 13   2.4 1016 283  3.9 7  4.0  91    0   44 298 -320  1
4174500 2863500  2  2 14   2.9 1015 282  4.9 6  4.1  90    0   82 295 -323  1
4174500 2863500  2  2 15   3.1 1015 295  5.1 6  4.2  90    0   89 289 -323  1
4174500 2863500  2  2 16   3.6 1015 305  3.9 5  4.4  91    0   38 284 -321  1
4174500 2863500  2  2 17   3.3 1015 306  3.1 6  4.5  92    0    4 283 -320  1
4174500 2863500  2  2 18   3.2 1015 283  2.8 6  4.4  93    0    0 287 -319  1
4174500 2863500  2  2 19   3.5 1015 283  2.5 8  4.5  93    0    0 297 -318  1
4174500 2863500  2  2 20   3.7 1015 292  4.1 8  4.6  94    0    0 309 -318  1
4174500 2863500  2  2 21   4.1 1015 291  4.8 7  4.7  93    0    0 305 -318  1
4174500 2863500  2  2 22   4.0 1016 288  4.3 8  4.7  92    0    0 307 -318  1
4174500 2863500  2  2 23   3.8 1016 293  4.9 8  4.7  94    0    0 312 -318  1
4174500 2863500  2  2 24   4.2 1016 294  4.9 7  4.7  93    0    0 309 -318  1
4174500 2863500  2  3  1   4.0 1016 297  4.9 7  4.7  93    0    0 304 -318  1
4174500 2863500  2  3  2   4.1 1017 301  5.0 7  4.7  93    0    0 303 -318  1
4174500 2863500  2  3  3   4.2 1017 307  4.9 7  4.7  92    0    0 302 -318  1
4174500 2863500  2  3  4   4.0 1017 330  4.1 7  4.6  91    0    0 301 -318  1
4174500 2863500  2  3  5   3.7 1018   5  3.6 7  4.5  90    0    0 300 -318  1
4174500 2863500  2  3  6   3.4 1019  38  4.0 7  4.3  88    0    0 299 -318  1
4174500 2863500  2  3  7   3.0 1019  36  3.9 8  4.1  87    0    0 304 -318  1
4174500 2863500  2  3  8   2.5 1020  14  3.3 8  4.0  88    0    0 307 -318  1
4174500 2863500  2  3  9   2.4 1021  21  3.1 7  4.0  89    1   21 300 -317  1
4174500 2863500  2  3 10   2.8 1022  27  3.1 7  4.0  88    4   67 295 -316  1
4174500 2863500  2  3 11   3.0 1023  37  2.8 7  3.9  85    8  104 296 -316  1
4174500 2863500  2  3 12   3.2 1024  59  2.7 5  3.8  80   39  143 285 -317  1
4174500 2863500  2  3 13   4.1 1025  65  2.5 4  3.6  73   59  155 271 -320  1
4174500 2863500  2  3 14   4.0 1025  13  1.9 5  3.4  68   75  144 271 -322  1
4174500 2863500  2  3 15   4.5 1025   0  1.5 5  3.3  65   12  107 274 -321  1
4174500 2863500  2  3 16   4.6 1025 351  1.4 4  3.2  62   16   73 267 -319  1
4174500 2863500  2  3 17   3.3 1026 299  1.4 6  3.2  64    0   10 268 -317  1
4174500 2863500  2  3 18   1.8 1027 313  1.3 5  3.2  72    0    0 266 -314  1
4174500 2863500  2  3 19   0.9 1027 309  1.0 5  3.2  79    0    0 258 -310  1
4174500 2863500  2  3 20   0.6 1026 273  1.1 5  3.3  83    0    0 255 -308  1
4174500 2863500  2  3 21  -0.5 1027 285  1.3 5  3.3  87    0    0 254 -306  1
4174500 2863500  2  3 22  -0.6 1027 344  1.5 6  3.3  91    0    0 259 -304  1
4174500 2863500  2  3 23   0.2 1027 344  1.5 6  3.4  91    0    0 265 -302  1
4174500 2863500  2  3 24   0.0 1028 209  1.4 6  3.4  91    0    0 267 -300  1
4174500 2863500  2  4  1  -0.3 1028 237  0.7 8  3.4  92    0    0 275 -298  1
4174500 2863500  2  4  2   0.2 1028 210  0.8 8  3.4  91    0    0 284 -297  1
4174500 2863500  2  4  3   0.2 1027 196  1.8 8  3.4  89    0    0 284 -296  1
4174500 2863500  2  4  4   0.2 1028 202  2.2 8  3.4  90    0    0 282 -295  1
4174500 2863500  2  4  5   0.3 1027 203  2.1 8  3.5  91    0    0 282 -295  1
4174500 2863500  2  4  6   0.8 1027 198  2.5 6  3.5  90    0    0 273 -294  1
4174500 2863500  2  4  7   0.8 1027 193  2.6 8  3.5  89    0    0 275 -293  1
4174500 2863500  2  4  8   1.1 1027 201  2.2 8  3.6  89    0    0 286 -292  1
4174500 2863500  2  4  9   1.0 1027 197  2.3 8  3.6  90    2   28 287 -292  1
4174500 2863500  2  4 10   1.7 1028 200  2.4 8  3.8  92    2   70 290 -294  1
4174500 2863500  2  4 11   2.0 1029 198  2.1 8  3.9  92    0   60 293 -300  1
4174500 2863500  2  4 12   2.3 1029 194  2.3 8  4.0  93    0   59 295 -307  1
4174500 2863500  2  4 13   2.9 1029 190  2.3 8  4.1  92    0   63 296 -313  1
4174500 2863500  2  4 14   3.1 1029 187  2.8 8  4.3  92    0   57 298 -316  1
4174500 2863500  2  4 15   3.4 1028 195  2.7 8  4.3  92    0   41 300 -317  1
4174500 2863500  2  4 16   3.4 1028 183  2.2 8  4.3  91    0   28 302 -317  1
4174500 2863500  2  4 17   2.5 1028 180  2.2 7  4.3  94    0    6 297 -314  1
4174500 2863500  2  4 18   3.0 1028 171  2.7 8  4.3  94    0    0 298 -309  1
4174500 2863500  2  4 19   2.6 1028 171  2.6 8  4.2  93    0    0 306 -306  1
4174500 2863500  2  4 20   2.5 1028 165  2.4 8  4.1  92    0    0 307 -304  1
4174500 2863500  2  4 21   2.5 1028 163  2.9 7  4.0  89    0    0 300 -301  1
4174500 2863500  2  4 22   2.5 1028 165  3.5 8  3.8  86    0    0 300 -299  1
4174500 2863500  2  4 23   2.2 1028 163  2.9 8  3.8  85    0    0 304 -297  1
4174500 2863500  2  4 24   1.9 1028 162  3.3 6  3.6  84    0    0 292 -296  1
4174500 2863500  2  5  1   1.8 1028 160  3.1 8  3.5  82    0    0 291 -295  1
4174500 2863500  2  5  2   1.7 1027 156  2.9 8  3.4  80    0    0 302 -294  1
4174500 2863500  2  5  3   1.2 1027 148  3.2 6  3.3  78    0    0 287 -293  1
4174500 2863500  2  5  4   0.2 1026 147  3.1 5  3.1  80    0    0 263 -292  1
4174500 2863500  2  5  5  -0.4 1026 144  3.2 3  3.0  82    0    0 241 -290  1
4174500 2863500  2  5  6  -0.9 1025 148  2.5 2  3.0  83    0    0 222 -290  1
4174500 2863500  2  5  7  -1.7 1026 149  2.2 1  2.9  86    0    0 212 -289  1
4174500 2863500  2  5  8  -1.8 1026 138  2.1 1  2.8  86    0    0 205 -288  1
4174500 2863500  2  5  9  -1.4 1026 134  2.3 1  2.8  86   33   27 206 -288  1
4174500 2863500  2  5 10   0.1 1026 137  3.2 1  2.9  81  127   55 207 -291  1
4174500 2863500  2  5 11   1.1 1026 137  3.8 1  2.9  75  222   69 208 -297  1
4174500 2863500  2  5 12   2.2 1027 137  5.0 1  2.9  68  280   76 210 -304  1
4174500 2863500  2  5 13   3.0 1026 142  5.8 1  2.6  58  289   82 210 -311  1
4174500 2863500  2  5 14   3.0 1026 143  6.0 1  2.5  54  262   80 210 -314  1
4174500 2863500  2  5 15   2.7 1025 131  6.0 0  2.4  53  187   79 206 -316  1
4174500 2863500  2  5 16   2.1 1025 133  4.9 0  2.4  55   96   61 202 -315  1
4174500 2863500  2  5 17   0.9 1025 130  4.7 2  2.5  60   11   25 207 -311  1
4174500 2863500  2  5 18   0.0 1024 119  4.5 1  2.6  67    0    0 208 -307  1
4174500 2863500  2  5 19  -1.1 1023 118  5.1 0  2.7  74    0    0 200 -303  1
4174500 2863500  2  5 20  -1.5 1024 114  5.1 0  2.7  78    0    0 198 -300  1
4174500 2863500  2  5 21  -2.2 1024 112  5.3 0  2.6  80    0    0 198 -298  1
4174500 2863500  2  5 22  -3.1 1024 114  6.1 1  2.6  83    0    0 199 -296  1
4174500 2863500  2  5 23  -2.9 1025 112  6.2 1  2.5  84    0    0 201 -294  1
4174500 2863500  2  5 24  -3.9 1025 112  5.8 1  2.4  84    0    0 200 -292  1
4174500 2863500  2  6  1  -4.7 1026 111  5.3 0  2.4  88    0    0 195 -291  1
4174500 2863500  2  6  2  -4.7 1026 107  5.7 0  2.3  89    0    0 192 -289  1
4174500 2863500  2  6  3  -5.4 1026 105  5.4 2  2.3  90    0    0 194 -288  1
4174500 2863500  2  6  4  -5.5 1026 108  5.9 2  2.3  91    0    0 197 -287  1
4174500 2863500  2  6  5  -5.7 1026 104  5.5 0  2.2  90    0    0 192 -286  1
4174500 2863500  2  6  6  -5.7 1026 106  4.9 0  2.2  90    0    0 186 -285  1
4174500 2863500  2  6  7  -5.7 1026 103  5.2 1  2.2  89    0    0 188 -284  1
4174500 2863500  2  6  8  -6.2 1026 109  4.8 1  2.1  89    0    0 190 -283  1
4174500 2863500  2  6  9  -5.4 1026 109  4.7 1  2.1  88   31   30 191 -284  1
4174500 2863500  2  6 10  -3.8 1027 111  4.9 0  2.2  83  112   67 190 -286  1
4174500 2863500  2  6 11  -2.5 1027 111  5.2 0  2.3  78  194   89 190 -292  1
4174500 2863500  2  6 12  -0.6 1027 120  5.0 0  2.4  72  247  103 194 -300  1
4174500 2863500  2  6 13   0.5 1027 121  5.7 0  2.5  66  259  109 198 -306  1
4174500 2863500  2  6 14   1.8 1027 115  5.7 0  2.5  62  238  104 200 -310  1
4174500 2863500  2  6 15   2.2 1027 118  5.6 0  2.5  58  174   94 203 -311  1
4174500 2863500  2  6 16   1.0 1027 105  5.3 0  2.5  59   88   70 203 -310  1
4174500 2863500  2  6 17   0.3 1026 106  4.6 1  2.4  62   11   26 203 -305  1
4174500 2863500  2  6 18  -1.7 1026  95  4.0 1  2.4  68    0    0 204 -300  1
4174500 2863500  2  6 19  -1.6 1026  95  4.9 0  2.4  73    0    0 200 -295  1
4174500 2863500  2  6 20  -2.1 1027 102  4.7 0  2.4  74    0    0 198 -292  1
4174500 2863500  2  6 21  -3.1 1027 101  4.3 0  2.4  76    0    0 196 -289  1
4174500 2863500  2  6 22  -3.3 1027 104  4.5 0  2.3  79    0    0 196 -287  1
4174500 2863500  2  6 23  -3.8 1027 103  4.2 0  2.3  80    0    0 195 -285  1
4174500 2863500  2  6 24  -4.1 1027 108  4.3 0  2.3  82    0    0 194 -283  1
4174500 2863500  2  7  1  -4.8 1027 101  4.4 0  2.2  84    0    0 192 -281  1
4174500 2863500  2  7  2  -5.6 1027 101  4.4 0  2.2  86    0    0 191 -280  1
4174500 2863500  2  7  3  -5.9 1027 100  4.0 1  2.1  87    0    0 191 -279  1
4174500 2863500  2  7  4  -6.2 1027  98  4.0 1  2.1  88    0    0 191 -278  1
4174500 2863500  2  7  5  -6.7 1027 104  3.2 1  2.0  88    0    0 190 -277  1
4174500 2863500  2  7  6  -6.7 1027 100  4.2 0  2.0  87    0    0 188 -276  1
4174500 2863500  2  7  7  -7.3 1027 104  4.5 0  1.9  87    0    0 185 -275  1
4174500 2863500  2  7  8  -7.7 1027  92  4.5 0  1.9  88    0    0 184 -275  1
4174500 2863500  2  7  9  -6.4 1027 105  4.5 0  1.9  85   34   29 185 -275  1
4174500 2863500  2  7 10  -4.9 1028 110  4.9 0  1.9  79  118   65 186 -278  1
4174500 2863500  2  7 11  -3.0 1028 118  4.8 0  2.0  72  196   88 188 -285  1
4174500 2863500  2  7 12  -1.5 1028 119  5.2 0  2.0  65  245  102 191 -293  1
4174500 2863500  2  7 13   0.2 1027 117  5.5 0  2.0  57  268  104 194 -301  1
4174500 2863500  2  7 14   0.8 1027 110  6.2 0  2.0  51  250   98 197 -305  1
4174500 2863500  2  7 15   1.5 1026 119  5.7 0  1.9  46  186   88 198 -307  1
4174500 2863500  2  7 16   0.7 1026 112  5.8 0  1.9  46   95   68 198 -306  1
4174500 2863500  2  7 17  -0.6 1026 101  5.5 1  2.0  53   14   28 201 -302  1
4174500 2863500  2  7 18  -2.2 1026 105  4.9 0  2.1  61    0    0 199 -296  1
4174500 2863500  2  7 19  -2.6 1026 111  4.8 1  2.0  65    0    0 196 -291  1
4174500 2863500  2  7 20  -3.1 1026 113  4.6 1  2.0  66    0    0 198 -289  1
4174500 2863500  2  7 21  -3.4 1026 115  4.4 1  2.0  66    0    0 198 -287  1
4174500 2863500  2  7 22  -4.8 1026 107  3.7 1  1.9  69    0    0 195 -285  1
4174500 2863500  2  7 23  -4.7 1026 107  3.8 1  1.9  71    0    0 195 -284  1
4174500 2863500  2  7 24  -5.4 1026 107  3.5 0  1.8  71    0    0 192 -282  1
4174500 2863500  2  8  1  -5.2 1026 110  3.9 1  1.8  70    0    0 191 -281  1
4174500 2863500  2  8  2  -5.2 1026 114  3.8 1  1.7  66    0    0 195 -280  1
4174500 2863500  2  8  3  -5.9 1026 115  3.8 1  1.7  67    0    0 195 -278  1
4174500 2863500  2  8  4  -6.3 1025 115  4.1 2  1.6  68    0    0 197 -276  1
4174500 2863500  2  8  5  -6.2 1025 116  3.8 2  1.6  67    0    0 201 -275  1
4174500 2863500  2  8  6  -6.2 1025 122  3.1 2  1.6  67    0    0 202 -274  1
4174500 2863500  2  8  7  -6.5 1025 127  2.8 0  1.6  67    0    0 195 -273  1
4174500 2863500  2  8  8  -7.5 1025 120  2.8 0  1.6  71    0    0 187 -272  1
4174500 2863500  2  8  9  -5.6 1025 129  2.7 0  1.6  70   39   30 188 -272  1
4174500 2863500  2  8 10  -3.8 1025 144  3.2 0  1.6  62  129   65 191 -275  1
4174500 2863500  2  8 11  -1.8 1025 143  3.2 0  1.7  57  212   84 196 -282  1
4174500 2863500  2  8 12  -0.3 1025 150  3.1 1  1.8  52  268   95 204 -291  1
